HourEnding,COAST,EAST,FWEST,NORTH,NCENT,SOUTH,SCENT,WEST,ERCOT
06/14/2018 06:00,"11,924.69","1,370.71","2,749.69",799.23,"13,361.85","3,118.70","6,382.03","1,169.94","40,876.83"
06/14/2018 07:00,"12,208.42","1,427.61","2,739.75",822.19,"13,801.03","3,244.77","6,692.39","1,200.12","42,136.28"
06/14/2018 08:00,"12,765.76","1,453.15","2,764.83",859.56,"14,374.66","3,371.31","6,941.12","1,235.94","43,766.34"
06/14/2018 09:00,"13,722.40","1,560.29","2,861.41",921.63,"15,327.91","3,665.21","7,367.27","1,301.00","46,727.11"
06/14/2018 10:00,"14,836.36","1,694.05","2,947.37",987.73,"16,530.02","4,008.97","7,931.57","1,381.33","50,317.40"
06/14/2018 11:00,"15,885.72","1,828.87","3,060.16","1,057.18","17,956.90","4,328.76","8,536.72","1,471.48","54,125.80"
06/14/2018 12:00,"16,812.16","1,955.92","3,147.22","1,122.79","19,281.29","4,614.86","9,142.12","1,556.76","57,633.12"
06/14/2018 13:00,"17,439.90","2,073.45","3,206.07","1,185.85","20,469.68","4,865.69","9,686.62","1,634.89","60,562.16"
06/14/2018 14:00,"17,773.82","2,230.38","3,249.30","1,238.53","21,512.51","5,095.08","10,193.15","1,695.78","62,988.54"
06/14/2018 15:00,"17,102.98","2,298.36","3,286.41","1,275.44","22,216.77","5,226.21","10,624.10","1,770.15","63,800.42"
06/14/2018 16:00,"16,141.49","2,337.69","3,316.82","1,298.84","22,739.66","5,140.09","10,929.17","1,827.18","63,730.94"
06/14/2018 17:00,"15,767.98","2,352.20","3,332.29","1,309.98","23,036.57","5,062.46","11,144.39","1,848.01","63,853.87"
06/14/2018 18:00,"15,649.05","2,318.79","3,310.04","1,297.01","22,966.02","5,003.22","11,043.02","1,842.87","63,430.02"
06/14/2018 19:00,"15,585.92","2,254.21","3,311.78","1,283.17","22,468.40","4,913.62","10,802.88","1,816.40","62,436.38"
06/14/2018 20:00,"15,334.51","2,177.32","3,286.77","1,237.94","21,599.29","4,741.63","10,426.77","1,758.09","60,562.33"
06/14/2018 21:00,"15,066.29","2,026.06","3,234.63","1,174.98","20,622.00","4,608.95","9,937.06","1,683.32","58,353.30"
06/14/2018 22:00,"14,744.12","1,976.77","3,197.43","1,128.83","19,779.88","4,528.58","9,567.88","1,624.25","56,547.74"
06/14/2018 23:00,"14,009.50","1,845.99","3,103.46","1,050.80","18,350.67","4,286.00","8,861.00","1,524.42","53,031.84"
06/14/2018 24:00,"13,132.47","1,669.60","2,994.15",971.84,"16,804.37","3,991.36","8,059.51","1,411.18","49,034.48"
06/15/2018 01:00,"12,317.06","1,566.07","2,875.94",909.03,"15,539.86","3,682.13","7,337.30","1,315.85","45,543.25"
06/15/2018 02:00,"11,731.44","1,473.40","2,832.35",862.52,"14,551.36","3,485.14","6,832.23","1,261.77","43,030.22"
06/15/2018 03:00,"11,311.15","1,408.24","2,791.76",838.82,"13,839.38","3,330.48","6,463.95","1,220.22","41,204.01"
06/15/2018 04:00,"11,073.38","1,362.06","2,765.84",817.45,"13,354.22","3,229.43","6,216.56","1,189.32","40,008.26"
06/15/2018 05:00,"11,103.27","1,355.23","2,757.05",808.36,"13,123.94","3,188.73","6,163.94","1,174.72","39,675.23"
06/15/2018 06:00,"11,448.97","1,367.94","2,761.12",817.47,"13,336.45","3,220.78","6,353.50","1,178.12","40,484.35"
06/15/2018 07:00,"11,746.74","1,413.02","2,772.71",831.26,"13,652.69","3,299.47","6,603.74","1,206.09","41,525.72"
06/15/2018 08:00,"12,269.01","1,491.68","2,797.79",868.47,"14,263.41","3,391.69","6,870.76","1,232.10","43,184.91"
06/15/2018 09:00,"13,321.87","1,623.52","2,896.13",933.57,"15,377.45","3,684.36","7,270.52","1,298.88","46,406.30"
06/15/2018 10:00,"14,387.45","1,753.34","3,007.74",998.81,"16,585.36","4,006.31","7,730.53","1,375.17","49,844.70"
06/15/2018 11:00,"15,500.05","1,867.22","3,107.40","1,066.19","17,941.17","4,331.70","8,303.98","1,452.39","53,570.10"
06/15/2018 12:00,"16,177.17","1,985.91","3,173.10","1,124.97","19,096.12","4,617.06","8,879.14","1,534.72","56,588.18"
06/15/2018 13:00,"16,601.77","2,074.78","3,231.37","1,175.07","20,122.79","4,879.62","9,458.02","1,611.13","59,154.54"
06/15/2018 14:00,"17,129.35","2,173.19","3,301.38","1,223.41","21,056.03","5,084.68","10,010.06","1,687.50","61,665.60"
06/15/2018 15:00,"17,682.51","2,263.86","3,367.32","1,260.87","21,775.25","5,227.17","10,417.36","1,760.96","63,755.30"
06/15/2018 16:00,"18,111.75","2,301.32","3,402.56","1,288.61","22,273.67","5,342.08","10,699.44","1,812.41","65,231.84"
06/15/2018 17:00,"18,271.99","2,292.56","3,411.20","1,297.76","22,574.31","5,350.49","10,608.47","1,839.44","65,646.23"
06/15/2018 18:00,"18,109.07","2,262.77","3,378.32","1,290.07","22,486.30","5,242.23","10,385.77","1,813.66","64,968.19"
06/15/2018 19:00,"17,442.16","2,195.68","3,349.07","1,263.51","21,962.71","5,038.25","10,234.64","1,777.73","63,263.73"
06/15/2018 20:00,"16,624.48","2,109.27","3,294.16","1,216.02","21,019.68","4,809.52","9,892.48","1,725.37","60,690.98"
06/15/2018 21:00,"15,995.91","2,017.63","3,218.66","1,158.80","20,009.48","4,641.22","9,470.66","1,650.89","58,163.25"
06/15/2018 22:00,"15,484.40","1,963.27","3,192.21","1,122.01","19,307.54","4,542.50","9,152.27","1,609.21","56,373.41"
06/15/2018 23:00,"14,699.02","1,835.39","3,129.56","1,056.72","18,169.41","4,306.01","8,524.96","1,525.86","53,246.93"
06/15/2018 24:00,"13,881.51","1,700.37","3,052.14",985.84,"16,824.99","4,035.79","7,889.62","1,429.16","49,799.41"
06/16/2018 01:00,"13,157.79","1,601.70","2,959.00",936.88,"15,702.67","3,778.97","7,199.49","1,348.55","46,685.05"
06/16/2018 02:00,"12,519.23","1,523.19","2,888.97",895.04,"14,755.96","3,579.17","6,747.98","1,284.93","44,194.47"
06/16/2018 03:00,"12,011.05","1,449.84","2,825.40",858.47,"13,986.86","3,420.88","6,439.48","1,235.92","42,227.90"
06/16/2018 04:00,"11,693.53","1,383.56","2,797.81",834.74,"13,474.35","3,304.82","6,229.56","1,199.66","40,918.04"
06/16/2018 05:00,"11,470.89","1,352.94","2,771.84",819.57,"13,122.61","3,222.39","6,096.45","1,173.59","40,030.28"
06/16/2018 06:00,"11,451.71","1,317.72","2,754.40",815.11,"12,985.44","3,195.71","6,081.61","1,162.43","39,764.13"
06/16/2018 07:00,"11,401.28","1,305.02","2,748.45",806.95,"12,882.76","3,176.94","6,127.84","1,159.51","39,608.76"
06/16/2018 08:00,"11,894.45","1,334.01","2,748.41",838.53,"13,371.34","3,250.71","6,307.82","1,169.71","40,915.00"
06/16/2018 09:00,"13,043.59","1,448.47","2,819.34",906.08,"14,484.69","3,554.47","6,759.29","1,238.74","44,254.67"
06/16/2018 10:00,"14,150.76","1,633.74","2,914.42",971.54,"15,706.10","3,889.49","7,281.68","1,318.45","47,866.18"
06/16/2018 11:00,"15,074.82","1,785.40","2,993.97","1,027.85","16,919.19","4,190.29","7,832.41","1,393.60","51,217.54"
06/16/2018 12:00,"16,008.87","1,875.27","3,076.81","1,083.48","18,031.75","4,464.22","8,378.72","1,479.22","54,398.34"
06/16/2018 13:00,"16,791.27","1,964.99","3,147.01","1,129.56","19,076.18","4,692.32","8,957.78","1,566.03","57,325.14"
06/16/2018 14:00,"17,321.59","2,052.13","3,189.10","1,166.55","19,902.30","4,891.25","9,374.56","1,640.06","59,537.53"
06/16/2018 15:00,"17,643.51","2,083.00","3,196.32","1,196.68","20,500.69","4,994.37","9,641.69","1,696.23","60,952.50"
06/16/2018 16:00,"17,823.52","2,122.10","3,231.91","1,222.49","20,984.41","5,024.63","9,786.98","1,741.68","61,937.72"
06/16/2018 17:00,"17,816.96","2,168.74","3,227.34","1,238.47","21,332.21","4,996.97","9,906.17","1,765.70","62,452.56"
06/16/2018 18:00,"17,373.70","2,178.68","3,160.32","1,234.23","21,325.50","4,848.03","9,904.41","1,825.31","61,850.17"
06/16/2018 19:00,"16,915.56","2,129.26","3,067.69","1,217.44","20,968.90","4,702.14","9,819.11","1,804.97","60,625.08"
06/16/2018 20:00,"16,209.96","2,030.98","2,984.87","1,181.70","20,193.46","4,514.45","9,540.84","1,738.27","58,394.53"
06/16/2018 21:00,"15,573.30","1,961.61","2,929.32","1,129.92","19,306.87","4,367.50","9,105.48","1,627.89","56,001.89"
06/16/2018 22:00,"15,047.97","1,870.18","2,879.41","1,096.41","18,716.49","4,285.00","8,829.56","1,581.42","54,306.44"
06/16/2018 23:00,"14,330.00","1,769.90","2,810.61","1,031.89","17,670.75","4,077.31","8,228.91","1,502.33","51,421.70"
06/16/2018 24:00,"13,550.50","1,632.62","2,754.81",970.55,"16,501.26","3,836.89","7,571.50","1,413.46","48,231.60"
06/17/2018 01:00,"12,754.61","1,498.85","2,694.24",921.62,"15,258.58","3,597.35","6,947.47","1,328.23","45,000.95"
06/17/2018 02:00,"12,153.19","1,408.25","2,646.97",874.83,"14,231.48","3,383.44","6,435.21","1,254.06","42,387.44"
06/17/2018 03:00,"11,740.30","1,332.47","2,619.07",840.89,"13,413.84","3,229.77","6,073.29","1,201.36","40,450.99"
06/17/2018 04:00,"11,396.61","1,291.81","2,588.41",813.39,"12,782.54","3,115.19","5,808.08","1,155.04","38,951.07"
06/17/2018 05:00,"11,189.13","1,271.16","2,563.85",795.74,"12,308.36","3,039.57","5,645.37","1,125.66","37,938.84"
06/17/2018 06:00,"11,122.40","1,265.97","2,553.33",788.45,"12,043.42","3,025.30","5,598.08","1,117.59","37,514.53"
06/17/2018 07:00,"10,975.09","1,262.57","2,539.36",776.85,"11,874.07","2,987.39","5,567.32","1,100.55","37,083.20"
06/17/2018 08:00,"11,294.15","1,247.14","2,544.13",808.10,"12,367.56","3,045.46","5,761.59","1,123.56","38,191.69"
06/17/2018 09:00,"12,237.86","1,445.08","2,602.31",877.76,"13,554.06","3,352.62","6,334.22","1,191.04","41,594.95"
06/17/2018 10:00,"13,229.91","1,569.45","2,660.31",940.99,"14,727.96","3,716.94","6,965.93","1,272.77","45,084.26"
06/17/2018 11:00,"13,864.01","1,648.53","2,705.98",993.61,"15,666.33","4,046.06","7,465.73","1,349.11","47,739.36"
06/17/2018 12:00,"14,294.44","1,739.65","2,753.53","1,041.67","16,600.75","4,348.83","7,960.56","1,426.90","50,166.33"
06/17/2018 13:00,"14,844.30","1,838.02","2,774.07","1,089.77","17,634.91","4,613.23","8,492.98","1,514.51","52,801.79"
06/17/2018 14:00,"15,015.92","1,919.04","2,784.57","1,120.45","18,550.24","4,791.01","9,049.00","1,590.32","54,820.55"
06/17/2018 15:00,"14,817.89","1,905.40","2,808.14","1,152.81","19,421.08","4,909.06","9,465.78","1,673.25","56,153.41"
06/17/2018 16:00,"14,908.16","1,889.81","2,832.53","1,180.76","20,204.91","4,984.62","9,802.16","1,727.16","57,530.11"
06/17/2018 17:00,"14,987.98","1,885.85","2,864.11","1,198.57","20,751.36","5,011.12","9,970.76","1,754.10","58,423.83"
06/17/2018 18:00,"14,497.10","1,867.16","2,885.10","1,202.98","20,904.47","4,961.93","10,016.34","1,763.23","58,098.29"
06/17/2018 19:00,"14,089.03","1,858.11","2,899.53","1,188.75","20,528.91","4,856.19","9,852.63","1,746.47","57,019.62"
06/17/2018 20:00,"13,770.83","1,810.62","2,893.24","1,160.26","19,738.30","4,687.50","9,514.51","1,689.28","55,264.54"
06/17/2018 21:00,"13,648.39","1,749.84","2,851.23","1,115.55","18,917.02","4,534.20","9,173.00","1,619.74","53,608.97"
06/17/2018 22:00,"13,607.56","1,713.53","2,841.46","1,088.68","18,379.44","4,472.92","8,983.93","1,578.04","52,665.56"
06/17/2018 23:00,"13,238.60","1,598.42","2,798.84","1,031.42","17,202.69","4,271.05","8,421.74","1,483.58","50,046.35"
06/17/2018 24:00,"12,598.88","1,515.17","2,705.64",959.07,"15,763.96","3,990.18","7,704.26","1,385.43","46,622.60"
06/18/2018 01:00,"11,985.42","1,460.99","2,694.10",906.94,"14,446.36","3,740.32","7,108.35","1,294.25","43,636.72"
06/18/2018 02:00,"11,451.32","1,387.18","2,654.13",863.17,"13,568.08","3,525.11","6,706.96","1,234.86","41,390.82"
06/18/2018 03:00,"11,070.15","1,318.31","2,617.28",832.47,"13,040.26","3,379.36","6,404.83","1,189.94","39,852.60"
06/18/2018 04:00,"11,028.15","1,303.07","2,591.76",815.44,"12,740.71","3,265.06","6,221.61","1,163.18","39,128.96"
06/18/2018 05:00,"11,156.02","1,309.73","2,570.16",810.26,"12,747.19","3,212.99","6,157.41","1,147.23","39,111.00"
06/18/2018 06:00,"11,556.87","1,361.45","2,600.31",814.07,"13,162.70","3,260.67","6,412.63","1,160.12","40,328.80"
06/18/2018 07:00,"11,990.00","1,413.85","2,621.09",840.85,"13,765.16","3,379.33","6,741.42","1,199.24","41,950.95"
06/18/2018 08:00,"12,385.51","1,508.75","2,665.70",881.77,"14,159.72","3,458.57","6,904.70","1,242.17","43,206.91"
06/18/2018 09:00,"12,926.28","1,592.00","2,759.21",936.50,"14,708.21","3,635.89","7,143.58","1,303.20","45,004.86"
06/18/2018 10:00,"13,534.45","1,675.05","2,864.24",986.64,"15,387.77","3,878.89","7,473.90","1,383.14","47,184.07"
06/18/2018 11:00,"14,131.89","1,786.52","2,959.68","1,038.15","16,296.93","4,133.53","7,905.82","1,467.01","49,719.52"
06/18/2018 12:00,"14,373.39","1,865.68","3,069.34","1,079.99","17,249.41","4,370.84","8,356.80","1,570.71","51,936.16"
06/18/2018 13:00,"14,410.56","1,945.76","3,145.02","1,127.28","18,154.54","4,565.12","8,805.61","1,639.73","53,793.63"
06/18/2018 14:00,"14,686.02","2,019.24","3,233.01","1,161.21","19,084.00","4,651.28","9,312.65","1,698.13","55,845.53"
06/18/2018 15:00,"15,099.05","1,966.18","3,298.25","1,194.80","19,892.24","4,593.65","9,723.54","1,752.81","57,520.54"
06/18/2018 16:00,"15,167.96","2,029.36","3,333.30","1,215.54","20,443.25","4,579.98","10,048.12","1,780.72","58,598.23"
06/18/2018 17:00,"15,042.10","2,035.78","3,360.31","1,222.20","20,763.49","4,531.54","10,228.85","1,789.33","58,973.61"
06/18/2018 18:00,"14,664.07","1,998.91","3,333.46","1,214.97","20,814.98","4,420.16","10,173.43","1,780.82","58,400.80"
06/18/2018 19:00,"14,197.68","1,955.51","3,289.77","1,197.26","20,465.48","4,307.55","9,996.44","1,734.60","57,144.30"
06/18/2018 20:00,"13,797.24","1,874.77","3,237.59","1,162.01","19,614.57","4,183.88","9,555.34","1,676.80","55,102.20"
06/18/2018 21:00,"13,640.64","1,820.58","3,171.28","1,114.21","18,565.87","4,139.09","9,193.63","1,607.26","53,252.56"
06/18/2018 22:00,"13,492.58","1,747.69","3,128.02","1,079.29","17,878.37","4,118.31","8,844.25","1,569.03","51,857.54"
06/18/2018 23:00,"12,926.65","1,662.55","3,035.57","1,007.01","16,513.00","3,903.61","8,161.44","1,470.02","48,679.86"
06/18/2018 24:00,"12,230.94","1,530.31","2,924.95",931.82,"15,019.44","3,649.18","7,432.28","1,365.93","45,084.84"
06/19/2018 01:00,"11,653.81","1,396.66","2,851.02",874.44,"13,720.24","3,444.79","6,819.50","1,286.39","42,046.84"
06/19/2018 02:00,"11,229.14","1,333.16","2,790.82",832.33,"12,852.20","3,294.35","6,380.59","1,221.20","39,933.79"
06/19/2018 03:00,"10,949.73","1,276.40","2,743.40",803.88,"12,314.93","3,200.75","6,081.89","1,178.53","38,549.51"
06/19/2018 04:00,"10,793.97","1,259.38","2,713.92",783.33,"11,947.77","3,137.92","5,915.06","1,146.97","37,698.31"
06/19/2018 05:00,"10,871.88","1,253.93","2,698.19",779.76,"11,900.10","3,112.71","5,883.05","1,134.24","37,633.86"
06/19/2018 06:00,"11,304.57","1,289.62","2,710.35",791.68,"12,307.75","3,174.00","6,116.69","1,139.11","38,833.77"
06/19/2018 07:00,"11,809.40","1,325.50","2,707.82",813.08,"12,966.74","3,316.52","6,483.69","1,173.67","40,596.42"
06/19/2018 08:00,"12,143.94","1,409.85","2,722.16",834.98,"13,399.93","3,358.19","6,685.49","1,200.65","41,755.19"
06/19/2018 09:00,"12,595.75","1,473.15","2,798.57",870.45,"13,956.31","3,472.72","6,838.96","1,246.20","43,252.11"
06/19/2018 10:00,"13,197.53","1,530.73","2,880.42",909.30,"14,617.36","3,664.81","7,012.20","1,300.28","45,112.63"
06/19/2018 11:00,"13,789.62","1,607.32","2,971.44",953.18,"15,444.88","3,895.06","7,258.44","1,377.10","47,297.05"
06/19/2018 12:00,"14,053.06","1,686.20","3,057.63",996.87,"16,109.96","4,109.79","7,456.52","1,451.41","48,921.46"
06/19/2018 13:00,"14,291.95","1,740.50","3,137.82","1,037.15","16,696.59","4,299.78","7,599.55","1,516.13","50,319.48"
06/19/2018 14:00,"14,386.82","1,823.15","3,205.20","1,067.82","17,187.29","4,406.75","7,665.68","1,554.72","51,297.44"
06/19/2018 15:00,"14,272.32","1,834.31","3,262.77","1,092.05","17,584.94","4,381.71","7,645.59","1,590.23","51,663.92"
06/19/2018 16:00,"14,139.82","1,874.12","3,310.55","1,125.57","17,867.98","4,282.05","7,638.73","1,624.94","51,863.78"
06/19/2018 17:00,"14,052.21","1,866.81","3,341.71","1,154.02","17,917.55","4,215.76","7,697.21","1,642.99","51,888.26"
06/19/2018 18:00,"13,921.50","1,828.35","3,326.56","1,155.35","17,937.57","4,089.85","7,720.40","1,641.99","51,621.58"
06/19/2018 19:00,"13,643.88","1,773.67","3,306.76","1,142.71","17,702.30","3,967.67","7,688.06","1,622.97","50,848.01"
06/19/2018 20:00,"13,427.04","1,739.58","3,256.88","1,116.32","17,186.89","3,862.19","7,589.56","1,572.39","49,750.85"
06/19/2018 21:00,"13,503.85","1,713.47","3,198.25","1,077.79","16,811.85","3,835.83","7,553.00","1,505.51","49,199.55"
06/19/2018 22:00,"13,407.36","1,691.50","3,154.55","1,047.79","16,573.77","3,808.73","7,517.30","1,471.58","48,672.57"
06/19/2018 23:00,"12,911.70","1,574.28","3,074.72",986.77,"15,608.57","3,648.16","7,119.17","1,399.92","46,323.29"
06/19/2018 24:00,"12,193.33","1,422.36","2,969.94",918.59,"14,345.42","3,417.35","6,551.24","1,302.49","43,120.72"
06/20/2018 01:00,"11,543.74","1,358.18","2,859.82",854.02,"13,252.85","3,195.73","6,125.16","1,221.52","40,411.01"
06/20/2018 02:00,"11,120.20","1,310.18","2,804.08",816.42,"12,432.94","3,049.68","5,816.21","1,168.66","38,518.37"
06/20/2018 03:00,"10,877.35","1,269.63","2,757.03",790.43,"11,971.62","2,970.56","5,603.67","1,135.76","37,376.06"
06/20/2018 04:00,"10,747.63","1,262.82","2,708.62",770.27,"11,705.74","2,923.10","5,548.56","1,107.45","36,774.20"
06/20/2018 05:00,"10,917.18","1,287.77","2,687.22",762.49,"11,745.05","2,902.08","5,554.66","1,107.56","36,964.00"
06/20/2018 06:00,"11,506.63","1,277.47","2,697.39",781.48,"12,335.57","2,973.23","5,841.83","1,132.85","38,546.45"
06/20/2018 07:00,"12,071.75","1,378.05","2,706.20",812.99,"13,086.85","3,136.71","6,240.13","1,187.22","40,619.90"
06/20/2018 08:00,"12,420.95","1,470.71","2,723.81",833.74,"13,579.42","3,210.94","6,493.51","1,238.50","41,971.57"
06/20/2018 09:00,"12,871.77","1,524.14","2,787.23",854.62,"14,004.11","3,282.54","6,716.64","1,270.87","43,311.92"
06/20/2018 10:00,"13,539.74","1,510.09","2,867.79",892.94,"14,544.88","3,398.91","6,945.71","1,301.90","45,001.96"
06/20/2018 11:00,"14,259.98","1,523.79","2,942.43",939.48,"15,292.05","3,537.01","7,169.44","1,350.70","47,014.89"
06/20/2018 12:00,"15,013.19","1,552.55","3,024.22",982.14,"16,242.49","3,663.02","7,505.90","1,422.57","49,406.08"
06/20/2018 13:00,"15,487.74","1,578.34","3,046.37","1,028.48","17,203.24","3,804.57","7,843.22","1,492.29","51,484.25"
06/20/2018 14:00,"15,756.78","1,610.17","3,103.85","1,088.63","18,176.00","3,953.91","8,084.32","1,567.41","53,341.08"
06/20/2018 15:00,"15,682.39","1,604.17","3,170.95","1,143.50","18,995.21","4,075.15","8,207.10","1,643.19","54,521.66"
06/20/2018 16:00,"15,315.05","1,611.09","3,234.26","1,203.11","19,637.03","4,173.57","8,362.50","1,720.27","55,256.88"
06/20/2018 17:00,"14,671.19","1,670.16","3,255.89","1,227.34","20,061.44","4,189.15","8,583.84","1,768.01","55,427.01"
06/20/2018 18:00,"13,967.27","1,684.49","3,239.25","1,222.70","20,250.42","4,093.68","8,651.88","1,764.86","54,874.56"
06/20/2018 19:00,"13,429.06","1,693.87","3,243.58","1,210.24","20,076.66","3,994.73","8,537.92","1,742.61","53,928.66"
06/20/2018 20:00,"13,183.01","1,662.29","3,217.45","1,156.22","19,439.37","3,880.21","8,275.05","1,693.16","52,506.75"
06/20/2018 21:00,"13,132.82","1,662.67","3,157.82","1,093.20","18,568.88","3,842.29","8,089.28","1,620.41","51,167.37"
06/20/2018 22:00,"12,951.65","1,643.29","3,137.00","1,049.67","17,904.64","3,792.57","7,951.02","1,572.41","50,002.25"
06/20/2018 23:00,"12,450.89","1,565.41","3,036.21",978.87,"16,447.76","3,620.13","7,402.98","1,480.05","46,982.31"
06/20/2018 24:00,"11,747.52","1,468.58","2,917.76",901.90,"14,830.56","3,402.51","6,797.61","1,366.67","43,433.11"
06/21/2018 01:00,"11,102.88","1,370.02","2,797.96",848.41,"13,708.47","3,209.61","6,255.97","1,281.91","40,575.24"
06/21/2018 02:00,"10,713.35","1,305.38","2,744.01",805.29,"12,787.85","3,075.08","5,865.85","1,218.68","38,515.48"
06/21/2018 03:00,"10,506.29","1,254.98","2,720.10",777.17,"12,171.28","2,963.09","5,643.86","1,169.86","37,206.65"
06/21/2018 04:00,"10,415.91","1,236.82","2,682.79",762.18,"11,822.87","2,894.41","5,515.59","1,133.87","36,464.44"
06/21/2018 05:00,"10,549.08","1,224.14","2,667.37",755.71,"11,771.09","2,849.20","5,522.48","1,115.69","36,454.76"
06/21/2018 06:00,"11,037.40","1,275.35","2,677.80",771.34,"12,201.36","2,922.68","5,809.01","1,134.18","37,829.12"
06/21/2018 07:00,"11,572.36","1,348.35","2,672.43",792.82,"12,870.37","3,079.38","6,188.74","1,191.73","39,716.19"
06/21/2018 08:00,"11,971.77","1,366.14","2,718.78",831.18,"13,487.70","3,164.03","6,432.33","1,237.56","41,209.50"
06/21/2018 09:00,"12,394.21","1,428.32","2,816.77",892.63,"14,421.83","3,273.08","6,771.08","1,298.93","43,296.85"
06/21/2018 10:00,"12,966.77","1,518.79","2,905.99",953.04,"15,647.38","3,436.22","7,313.15","1,386.06","46,127.41"
06/21/2018 11:00,"13,493.08","1,630.56","3,033.11","1,034.31","17,149.45","3,592.45","7,899.99","1,486.52","49,319.46"
06/21/2018 12:00,"13,898.42","1,746.61","3,137.51","1,103.35","18,663.15","3,704.63","8,488.52","1,589.14","52,331.33"
06/21/2018 13:00,"14,122.11","1,847.50","3,200.37","1,163.61","20,041.29","3,761.46","8,988.63","1,664.04","54,789.02"
06/21/2018 14:00,"14,389.01","1,995.13","3,259.47","1,215.52","21,095.40","3,820.91","9,419.55","1,733.74","56,928.73"
06/21/2018 15:00,"14,728.90","2,072.54","3,313.78","1,262.21","22,010.92","3,933.08","9,854.61","1,816.95","58,992.99"
06/21/2018 16:00,"15,356.19","2,129.34","3,361.70","1,298.80","22,737.71","3,992.10","10,197.63","1,879.06","60,952.53"
06/21/2018 17:00,"16,050.02","2,174.50","3,394.34","1,317.20","23,165.55","3,993.17","10,442.21","1,904.93","62,441.91"
06/21/2018 18:00,"16,297.87","2,181.10","3,385.25","1,309.56","23,230.19","3,978.03","10,521.16","1,902.00","62,805.16"
06/21/2018 19:00,"16,089.76","2,144.91","3,393.95","1,295.80","22,815.56","3,952.85","10,321.11","1,872.77","61,886.69"
06/21/2018 20:00,"15,567.70","2,088.23","3,351.51","1,268.95","22,007.69","3,904.43","9,897.94","1,821.19","59,907.64"
06/21/2018 21:00,"15,161.43","1,947.12","3,281.42","1,201.78","20,985.28","3,912.78","9,492.83","1,743.16","57,725.81"
06/21/2018 22:00,"14,638.87","1,914.96","3,223.47","1,149.60","20,106.34","3,897.15","9,193.27","1,670.89","55,794.55"
06/21/2018 23:00,"13,739.67","1,791.56","3,118.98","1,070.37","18,638.26","3,716.39","8,492.43","1,562.21","52,129.86"
06/21/2018 24:00,"12,895.77","1,633.70","3,006.35",988.68,"17,031.91","3,480.95","7,714.18","1,443.55","48,195.10"
06/22/2018 01:00,"12,017.93","1,539.03","2,939.09",914.60,"15,762.03","3,245.15","7,049.30","1,347.40","44,814.54"
06/22/2018 02:00,"11,446.42","1,456.78","2,885.05",869.20,"14,779.03","3,119.42","6,533.72","1,282.07","42,371.70"
06/22/2018 03:00,"11,070.50","1,406.45","2,840.65",837.95,"14,154.89","3,020.54","6,184.07","1,236.17","40,751.23"
06/22/2018 04:00,"10,863.08","1,372.47","2,804.19",816.41,"13,765.71","2,962.80","5,979.12","1,203.53","39,767.31"
06/22/2018 05:00,"10,908.75","1,371.97","2,776.56",808.19,"13,590.58","2,939.97","5,952.40","1,187.05","39,535.47"
06/22/2018 06:00,"11,271.93","1,392.71","2,784.19",818.95,"13,839.25","2,981.87","6,206.91","1,194.93","40,490.73"
06/22/2018 07:00,"11,690.76","1,440.61","2,795.02",837.13,"14,212.72","3,093.09","6,557.83","1,225.31","41,852.47"
06/22/2018 08:00,"12,193.51","1,514.14","2,831.64",870.57,"14,793.18","3,187.38","6,813.52","1,254.18","43,458.12"
06/22/2018 09:00,"13,031.59","1,619.56","2,925.57",916.05,"15,885.33","3,423.55","7,137.92","1,317.84","46,257.41"
06/22/2018 10:00,"14,080.28","1,751.39","3,042.80",961.56,"17,275.04","3,748.12","7,583.58","1,402.78","49,845.55"
06/22/2018 11:00,"15,128.81","1,871.96","3,130.20",986.12,"18,444.74","4,086.60","8,162.92","1,487.98","53,299.32"
06/22/2018 12:00,"16,115.36","1,989.49","3,217.57","1,023.96","19,604.23","4,430.18","8,830.85","1,590.61","56,802.26"
06/22/2018 13:00,"16,926.52","2,081.96","3,283.99","1,065.49","20,788.71","4,698.27","9,467.61","1,686.70","59,999.25"
06/22/2018 14:00,"17,712.77","2,185.27","3,366.82","1,126.75","22,034.69","4,918.33","10,081.72","1,786.76","63,213.10"
06/22/2018 15:00,"18,290.09","2,278.74","3,432.16","1,180.66","23,117.18","5,070.49","10,610.67","1,872.25","65,852.24"
06/22/2018 16:00,"18,476.55","2,312.95","3,468.48","1,217.30","23,808.92","5,121.57","10,979.93","1,928.89","67,314.59"
06/22/2018 17:00,"18,488.63","2,321.63","3,472.97","1,244.72","24,090.67","5,118.66","11,114.32","1,956.22","67,807.82"
06/22/2018 18:00,"18,318.57","2,319.24","3,447.59","1,257.52","24,052.30","5,052.56","11,272.53","1,941.75","67,662.03"
06/22/2018 19:00,"17,884.03","2,279.27","3,456.44","1,254.30","23,681.27","4,965.71","11,209.67","1,922.62","66,653.31"
06/22/2018 20:00,"17,299.14","2,213.48","3,417.94","1,228.53","22,764.60","4,775.86","10,795.32","1,878.84","64,373.70"
06/22/2018 21:00,"16,610.12","2,117.24","3,348.03","1,172.29","21,684.58","4,583.38","10,350.36","1,794.41","61,660.40"
06/22/2018 22:00,"15,908.81","2,056.42","3,303.08","1,130.11","20,857.77","4,460.71","9,979.44","1,738.72","59,435.05"
